"aee brasileiros facam protestos kkk,  pro hulk,   ele deveria ter ganha o trofeu ""bundinha  ouro"" na copa das confederacoes muahahaha!";;0;0
uruguai vence taiti e enfrenta o brasil nas semifinais da copa das confederacoes  folha z  ;;1;1
curtimos muito as suas impressoes @gizacavalcante!    :d;1;1;1
na segunda etapa da competicao vai falar sobre a copa das confederacoes e quem vai ta la pra responder  eu mesma falar la dos jogadores =d;1;;1
pq n tem jogo da copa das confederacoes em sp?? :(;-1;0;-1
 eu jogaria a copa das confederacoes com o atletico + o fred :);1;;1
 @cocacola_br:  foi otimo contar com vc na copa das confederacoes 2013! venha na torcida em 2014! #todomun :) ^cm  ;1;1;1
o mineirao ta lindo! #brasil #orgulhobh #cruzeiro #brasil2014 :);1;1;1
 @simonvargasj: ronaldinho estara en #brasil2014 =d;1;1;1
governo  rio oferece jatinho, mas zico fica fora  festa no maracana   #flamengo;;0;0
"jerome valcke alerta e arena corinthians po ficar fora da copa  2014!  ";;0;0
 @jooseanee: espanha x italia acaban com a nossa paciencia e com a programacao da globo. #copadasconfederacoes;;0;0
copa das confederacoes e igual ao mineiro. vc tem q ganhar mas ja ja ninguem da valor:-);1;0;1
 @madameterezac: a cara  bonner por ter que falar da copa das confederacoes enquanto as ruas  brasil vivem um caos;;0;0
depois da copa das confederacoes sera anuncia 5 shows da diamonds world tour no brasil :);1;1;1
netvasco -  fillipe soutto quer vasco largan bem nos jogos  brasileiro pre-copa das  ;;0;0
sao joao e copa das confederacoes em fortaleza. uma combinacao que po trazer bons resultados pra mossoro tambem.  ;;1;1
 publico foi fraco. geralmente, da em torno  duzentos pagantes. parada para a copa das confederacoes deve ter afetado.;;0;0
pena que a minha selecao nao estara na #copadasconfederacoes, por que se nao iriamos ganhar essa bagaca (:;;0;0
 @canelada_fc: uma coisa que vai deixar saudades: torcer para o taiti na copa das confederacoes.;;1;1
 @vieiraffc: chuvinha chegou pra limpar a sujeira da copa das confederacoes e etc;;0;0
 @tadeu_alves: copa das confederacoes atrai 230 mil turistas - impacto economico superior a r$ 740 milhoes -   ;;1;1
fifa emite comunica e nega interrupcao da copa das confederacoes:  fifa emitiu um comunica desconsideran a...  ;;1;1
 @junysantana: a votacao da pec 37 podia ser no mesmo horario da fazenda em vez  ser no dia da final da copa das confederacoes.;;0;0
""" roooooomario e nome dele ""  ";;0;0
(globoesporte) estadio da pampulha ja esta fecha para a copa das confederacoes   | #cruzeiro;;0;0
#sensacional #revolucaointeligente #naoaviolencia #brasil #copadasconfederacoes  ;;1;1
italia testa reservas em amistoso com haiti antes da copa das confederacoes    @efenoticias;;0;0
#band ta passan todos os jogos da #copadasconfederacoes;;0;0
 @maurocezarespn: post  2010, os motivos pelos quais sou contra a copa  mun no brasil  ;;0;0
cbf adia apresentacao da selecao brasileira que disputara a copa das confederacoes  ;;0;0
lembran que as duas cidades sao sedes da copa  mun e da copa das confederacoes!!;;0;0
corinthians vai ser a primeira selecao a jogar na arena fonte nova dps da copa das confederacoes =d hehe;1;;1
copa das confederacoes e com a melhor transmissao  :);1;1;1
@globoesportecom: lesao deve tirar balotelli da semi contra espanha :(   e essa carinha triste ai?;-1;;-1
hoje foi a final da mini copa das confederacoes,com meus alunos  creg,foi show  bola =d;1;1;1
 @jhosep_zambrano: #brasil2014 cada vez mas cerca :d;1;1;1
pronto agora ta na mao so esperar dia 20  junho :) #copadasconfederacoes  ;1;;1
 @jack_son95: que copa das  confederacoes que nada, o evento  ano vai ser  #thaliaturnenobrasil2013 :d;1;1;1
quem e fa da selecao brasileira deve estar  cabelo em pe! :d kkkkkkk  ;1;;1
30/05 - churrasco  elenco da abertura da copa das confederacoes. :) loyanelrcardoso @ parque da  ;1;;1
ahhhhh!!!! balotelli e corta da copa das confederacoes e volta para a italia |    ;;0;0
"@futebolterra: jornal ingles ataca maracana e ve brasil ""amaldicoa por corrupcao""  ";;0;0
    jogou a final da copa das confederacoes, em 2005. mas nao e velho. reforco  aeroporto!;;0;0
 @ge_fla: maracana: proposta  consorcio com eike supera rival em r$ 26,4 milhoes  ;;1;1
voce sabe quais sao as marcas patrocinadoras da copa  mun  2014? saiba sobre os resultados relevantes dessa...  ;;0;0
 @copagov: com pontape inicial da presidenta dilma, #manegarrincha e entregue!   #confederacoes2013 #copa2014 @blogp;;1;1
governo tenta barrar a cpi da copa  mun  2014. o governo trabalha, nos bastidores, para protelar e...  ;;0;0
fiquei  cara com o felipao  nao ter convoca o ronaldinho para a copa das confederacoes;;0;0
 @jorgelordello: o que a copa  mun 2014 vai trazer  justica social aos brasileiros? vao gastar quase 200 bilhoes para 28 dias  jo;;0;0
universida am em duas frentes: nos 800 am, cobertura da copa das confederacoes, em re com a ebc. somente na frequencia  800 khz.;;0;0
 @andre_kafruni: vergonha! parabens ao joao bosco vaz e demais envolvidos.  @lipe_assuncao: sim  ;;0;0
ate vou estar torcendo, mas o brasil vai tomar um pau na copa das confederacoes. ralf, ronaldinho e pato mereciam estar.;;0;0
marin agradece sarney, calheiros e collor pela copa das confederacoes  ;;0;0
nao sabia que compran o album da copa das confederacoes pela internet, vinha figurinhas p/ preencher meio album ja :p;;1;1
 @esportesopovo: video: elenco  fortaleza acredita que pausa para a copa das confederacoes po favorecer a preparacao  time | http:/;;0;0
copa das confederacoes 2013 tem a segunda melhor media  publico  ;;1;1
na entrada  #riomar shopping modelo gigante da #cafusa, bola oficial da copa  mun  2014  ;;0;0
 @realkajuru: acabo  ler na folha uol. estarrecedor! os cofres publicos vao pagar 16 milhoes por cada um dos 16 jogos da copa das confe;;0;0
 @katiapaladino: william bonner:    #fecharr7 #separacaodojoioetrigo #enmveaoc #revenge #copadasconfederacoes #jn;;0;0
acho a copa das confederacoes um bom pretexto para nao ir amanha... haha - sqn;;0;0
 so isso. :) boa semana. essa promete pq quarta tem brasil e domingo tem final #copadasconfederacoes;1;1;1
mas creio que ela vai ganhar a copa das confederacoes :);1;0;1
vem pra rua.. #copadasconfederacoes !!! :) creww (@ aeroporto internacional  brasilia (bsb) w/ 73 others)  ;1;1;1
brasil 4 italia 2 #copadasconfederacoes;;0;0
etoisnerds :) copa das confederacoes-2013: mais  588 mil ingressos vendidos: a fifa divulgou nest...   etois :);1;0;1
nao chamaram o  pra copa das confederacoes? #chateada :(;-1;0;-1
copa das confederacoes? sera ?;;0;0
 @jornaloglobo: valesca popozuda, sobre hulk: 'ele vai roubar meu lugar na gaiola'  ;;0;0
imagina isso aqui amanha.... #adidas #copadasconfederacoes @ maracana - estadio jornalista mario filho  ;;0;0
o brasil ganhou a copa das confederacoes e to mun que estava nas ruas protestan contra a copa e contra a...  ;;0;0
claudia leitte esta na trilha sonora da copa das confederacoes 2013    #fcclexisteemmmim;;0;0
video: comite gestor da copa destaca os preparativos das cidades gauchas para a #copa2014.   ( @governo_rs);;0;0
na #centraldobrasil #riodejaneiro in ao #cristoredentor #ceuazul #tower #brasil #brasil2014 #yo  ;;0;0
melhor comentarista! / dunga acerta com radio e sera comentarista na copa das confederacoes    #uol;;1;1
 @esportesopovo: blatter da nota 8 a copa das confederacoes e faz cobranca por futebol feminino no brasil |  ;;0;0
 @plihalespn: felipao encheu a bola  na coletiva  hoje. meia  spfc tem g chance  copa das confederacoes. merecidiss;;1;1
 @ruscillo: o ruim e que galo x newells so sera depois da ridicula copa das confederacoes... pqp...;;0;0
 @soychilecl: australia clasifico al mundial  #brasil2014  ;;1;1
" @_rachelyiara: eu quero copa das confederacoeseu quero copa  mun #deixeabolarolar";;1;1
agora hernanes, lucas e paulinho ja servem  uma base solida na selecao visan a copa  mun 2014.;;1;1
boa noite meus amigos :) #brasil2014;1;1;1
#bomba! flamengo po contratar goleirao da europa -  ;;0;0
" @amorperfeito_cl: brasil: 1997 2005 2009 2013tetra campeao da copa das confederacoes! tri campeao consecutivo (0";;1;1
vem pra rua - pmesp:   ( @youtube) #copadasconfederacoes;;1;1
 odilon, o duro e saber que nao esta prepara para a copa das confederacoes!!! tragico.;;0;0
transmissao: assistir brasil x espanha ao vivo e online - dia 30/06/13 - copa das confederacoes: assistir tran...  ;;1;1
 vai em qual jogo da copa das confederacoes?;;0;0
governo  rio oferece jatinho, mas zico nao po comparecer ao maracana:    #nn;;0;0
 @heliob: em plena copa das confederacoes o ver amarelo das principais manchetes nao e sobre futebol :);1;;1
favorito pra copa das confederacoes? brasil...espanha e nosso fregues a tempos =);1;1;1
"pois e essa foi a copa para o #ogiganteacordar e a globo se ""ferrar"" =)    ";1;0;1
enrolei taaaaanto pra comprar ingresso pra copa das confederacoes que os jogos que eu quero estao esgotados :(;-1;0;-1
ja se ve por aqui carros das delegacoes da copa das confederacoes. legal. =);1;0;1
partiu impedir a copa? :d so pra calar a boca desse babaca  ;1;1;1
 @crisenogremio: 12h crise no gremio: ataque passa em branco mais uma vez. barcos e vargas ficaram  fora da lista  felipao para a cop;;0;0
se o brasil continuar assim vai campeao da  copa das confederacoes;;1;1
 @hilbertoemanuel: que tal protestar  novo no saba a tarde, na estreia  brasil na copa das confederacoes? isso seria foda! (espalhe;;1;1
 @sartoripemilho: campeoes  mun disputam as semifinais      @terranoticia;;1;1
tenho vergonha. #copadasconfederacoes;;0;0
terra - jogo, danca e exposicao: copa das confederacoes ja comecou nas escolas: enquanto a bola nao rola, a co...  ;;1;1
 @sqn_du: msm perdendo, eu ainda to torcen p italia ser a campeao da copa das confederacoes;;1;1
gallo vai auxiliar felipao durante a copa das confederacoes   ta ca porra,  e o faz tu da cbf e?...;;1;1
 @jooseanee: to em duvida se a maior bola  jogo e a bunda  hulk ou a barriga  felipao. #copadasconfederacoes;;1;1
 @silvioluiz: vergonha briga  torcida no ce em classico teste para a copa deixa dois mortos    #uol;;0;0
wtf  @jornaloglobo: estreia  neymar pelo barcelona sera contra o santos.  ;;0;0
 @bandsportstv: com casillas, espanha divulga pre-lista com 26 jogadores para a copa das confederacoes.  ;;0;0
poupados em treinos, oscar e fred dizem que estao 100%.  ;;0;0
compra figurinha da copa das confederacoes pra mim? te  1 vodka @baetiinha;;1;1
aqui no capim doura ta bom pra quem gosta :)   #jogos #brasil #copadasconfederacoes @ capim  ;1;1;1
:) minha foto com o fuleco no estadio  carinho johnson & johnson na copa das confederacoes fifa.   #aquitemcarinho;1;0;1
boa noite!!!! #copadasconfederacoes chegando!!!   voluntario no #aeroportogaleao muita alegria para receber os clientes #fifa :);1;1;1
""":("" #vanzonews  @globoesportecom: lesao deve tirar balotelli da semi contra espanha :(  ";-1;;-1
para mim o brasil ja e o campeao da copa  mun  2014 :);1;1;1
 @emersonanomia: nesse espanha x italia, estou torcen para que as duas equipes percam :) #copadasconfederacoes;1;1;1
"conratulations:)""@davidluiz_4: por to brasil! eu amo vcs! deus e fiel! #copadasconfederacoes  """;1;1;1
"to feliz que o fernan ta na copa das confederacoes..mas por outro la naao!. :(";-1;0;-1
  nao, nao, nao :((;-1;1;1
quem voce acha que vai ser campeao da copa das confederacoes;;0;0
paradoxal! uniformizadas  corinthians se mobilizam para afastar vandalos da frente  itaquerao   ;;0;0
presentes da panini e da coca cola, representantes oficiais da copa das confederacoes fifa 2013. to  ;;0;0
" temos tu isso na selecao da copa das confederacoes... e o fut tem magica, paixao e milagres ( olha eu bancan a poliana!);-)";;1;1
 @jooseanee: parabens brasil  e parabens felipao por nos ter trago o orgulho  ser brasileiro novamente. #copadasconfederacoes;;1;1
marin garante felipao ate em caso  derrota -   #destaque;;0;0
 @cbfudeu: status: ansioso para cornetar na copa das confederacoes.;;1;1
 @agenciabrasil: fifa nunca cogitou paralisar a copa das confederacoes por questao  seguranca, diz blatter  ;;0;0
gostei  um video   album da copa das confederacoes brasil 2013 - unboxing;;1;1
agora e so depois da copa das confederacoes!;;0;0
 depois da copa das confederacoes eu nao escalei mais. to ate com me  entrar la e ver um desastre :( hahaha;-1;0;-1
torcedor que for  onibus ao castelao na copa das confederacoes tera que andar ate 25 minutos  ;;0;0
o meu onze ideal da lista  scolari para a copa das confederacoes    @fut_extensivo;;0;0
"""a copa  mun e a copa das confederacoes vao deixar obras feitas.""""a jornada mundial da juventu deixara deus.""";;1;1
veja a numeracao dos jogadores brasileiros para a copa das confederacoes   #r7;;0;0
gol  libano. ah chingao, creo que sale a corea. #brasil2014;;0;0
se a copa das confederacoes for mesmo suspensa podiam deixar pelo menos a selecao  taiti disputar o brasileirao;;0;0
copa das confederacoes chegan e ja to me preparan pra passar vergonha;;0;0
 @oshluiza: so faltou ele levar o rogerio ceni, ai ja iriamos saber quem foi campeao da copa das confederacoes;;0;0
espanha x uruguai :) #tickets #copadasconfederacoes.  ;1;1;1
ansioso para a copa das confederacoes, nao queria =(;-1;0;-1
#brasil na copa das confederacoes:   :);1;1;1
final da #copadasconfederacoes no ri :);1;1;1
diga nao ao racismo. :) #copadasconfederacoes;1;1;1
e amanha!!!!!!!! =d #final #copadasconfederacoes #clonedebudweiser #samba #pago #sertanejo  ;1;1;1
":d""@estadao: caxirola tem veto confirma na copa das confederacoes: 'nao e adequada', diz ministro da justica  """;1;1;1
 @diogo_cc: que pena que a globo nao vai exibir o grandioso jogo nigeria x taiti pela copa das confederacoes :(;-1;1;1
 viva a copa das confederacoes... eles vao voltar sadios e descansados!!! #fe #inter :d;1;1;1
#adoroo quan aparece oo  na chamada da copa das confederacoes... <3 =);1;0;1
globo: falta pouco: a tres dias da reabertura, maracana tem novas imagens aereas: no sabado, estad...   #fluminense;;0;0
"e a #obesa volta a rolar na #fontenova!copa das confederacoes 2013 - grupo a.#brasil 1-0 #italia - gol  dante.#cdc no @fute_merc";;0;0
(super esportes) spo planeja intertemporada durante copa das confederacoes: destino dos rubro-negros deve se...  ;;1;1
 @edutestosterona: convocacao das mulheres pra cozinha/copa das confederacoes: vassoura, flanela, balde, rodo, bucha, avental e pano  p;;0;0
as licoes que a copa das confederacoes deixa para o varejo na copa  mun | sobre o varejo  ;;1;1
 @circuitoliberda: confira atracoes  circuito cultural praca da liberda para copa das confederacoes na reportagem  mgtv.  ;;1;1
parabens brasil, tetracampeao da copa das confederacoes!   ;;1;1
 @maquinario: amazonas sandals esta a to vapor fabrican as sandalias oficiais da copa das confederacoes  ...;;1;1
 @selecao: selecao brasileira volta ao top 10  ranking da fifa apos um ano: o titulo da copa das confederacoes devolveu...  ;;1;1
 @freire_roberto: que vergonha ! jornal ingles ataca maracana e ve brasil amaldicoa por corrupcao.terra brasil    ;;0;0
 @qu4troolho: claro ja tem 4g nas cidades que sediarao a copa das confederacoes, mas o preco o...     ...;;0;0
 @aurearaujoc: tdas as festas juninas vao ser dia 8 pq essa semana e feria e dps tem copa das confederacoes que bosta;;0;0
 ainda n comecou, ele estava viajan para os estados que aconteceram a copa das confederacoes;;0;0
 @rev_brasileiros: futebol na tela gran - festival cinefoot percorrera cidades se da copa  mun  2014  ;;1;1
felipao diz ter temi por vaias a selecao em jogo no mineirao  ;;0;0
uruguai ou taiti? nigeria ou espanha? mais dois jogacos para voce assistir na #copadasconfederacoes:  ;;0;0
"isso sim e uma igamem legal das cadeiras em vermelho no mane garrincha e n essa palhacada q fizeram no ''ex-maraca'' ";;1;1
 hahahaha, calma que ainda falta alguns dias para a copa das confederacoes :);1;0;1
 @cocacola_br:  keli, e a gran chance  entrar em campo na copa das confederacoes da fifa 2013! sera demais! :) ^ra;1;;1
e  la  fora  maracana...  ;;0;0
dormir que amanha tem curso com a anac :)) #voluntaria #copadasconfederacoes;1;1;1
segg que eu passo o nome  site pra comprar os ingressos para a copa das confederacoes;;0;0
esqueci completamente que ja estavam a venda os ingressos pra copa das confederacoes. n consigo mais comprar pro jogo  mexico :((((;-1;0;-1
copa das confederacoes vai ser fera :);1;;1
pronto, consegui marcar a retirada  meu ingresso da copa das confederacoes :d;1;1;1
" em setembro,apareco ai. nao consegui antes pelo ""embargo"" da copa das confederacoes. mas pelo menos,libera estou. =d";1;0;1
legal e que a fifa pos a venda mais ingressos pra copa das confederacoes e eu so soube agora. :)))))))))))))))))))))))))))))))));1;0;1
nem sabia que tava ten jogo  brasil agora. se tem uma pessoa que esta pouco se foden pra copa das confederacoes, essa pessoa sou eu :d;1;0;1
esta torcen para o brasil na copa das confederacoes ?  siiiiiiiiiiim :))  ;1;;1
 @claudinhoaguiar: pela 1 vez no brasil, album da copa das confederacoes tem ronaldinho   #vaipracimadelesgalo;;1;1
este perfil esta fecha com a alemanha na copa  mun  2014.;;1;1
 @jornaloglobo: rio tera placas, faixas e baloes em cores vibrantes para orientar turistas durante copa das confederacoes e jornada. http;;1;1
 pra vc qual a chance real que o brasil tem  ser campeao da #copadasconfederacoes ? #miltao;;1;1
militares fazem exercicio em pontos estrategicos  df para atuar na copa das confederacoes: da agencia brasil...  ;;1;1
depois da pesquisa copa das confederacoes, idealis pesquisa iniciamos o projeto jornada da juventu rio 2013. boa sorte para todos!!!;;0;0
 @schoolleague1: school league blog: copa das confederacoes 2013  ;;0;0
 @edmacieldesa: diego cavalieri, jean e fred. fluminense e o unico clube com tres jogadores convocados por felipao para a copa das confed;;0;0
ontem participei  ponto final. tema: copa das confederacoes  ;;0;0
#alagoas quase 20 mil pessoas se inscreveram para voluntaria na copa das confederacoes: ...    @alagoasnarede1;;1;1
#vaineymar #copadasconfederacoes #brasil2x1italia #aovivonatvglobohd;;1;1
oh o outro,copa das confederacoes....sertinho,ta ten manifestacao e o outro falan  copa das confederacoes! e brasil mesmo;;0;0
vice da cbf diz nao ver ganho politico com titulo da copa das confederacoes  ;;0;0
 @jornaloglobo: aviao da fab filma gol  neymar na copa das confederacoes.  ;;0;0
neymar ganhou o premio  melhor jogador da #copadasconfederacoes :);1;1;1
pena que ele vai embora depois da copa das confederacoes :(;-1;;-1
"ingresso na mao... agora e so esperar a decisao. :)#copadasconfederacoes #arenafontenova  ";1;;1
#brasil e tetracampeao. o campeao voltou  #jogabonitobrasil #copadasconfederacoes :-);1;1;1
 nao tem alemanha magya na copa das confederacoes :(;-1;0;-1
"a desculpa ja ta pronta. :-)  ""nunca uma selecao que ganhou a c.das confederacoes ganhou a copa  mundo"" vc vai ouvir mto isso!";1;;1
romario are gay e  ;;0;0
obrigadinha! bjos  @cafeteria3cora: curtimos muito as suas impressoes @gizacavalcante!    :d;1;1;1
presidenta dilma fala sobre os estadios da copa das confederacoes    #pt nova odessa @jornalno;;0;0
essa #copadasconfederacoes ja e nosaa e ninguem tira! aaaaa lek lek lek lek lek;;1;1
 @terraesportesbr: com 37 mil confirmados, protesto em jogo da selecao po ter costas para hino   #terracopaconfede;;0;0
 @mozzerp: taiti, ganhou a minha simpatia. vou torcer para eles tambem na copa das confederacoes!;;1;1
agora e bola pra.frente.e que.esse time.mu depois da copa das confederacoes;;0;0
 @roxmo: o o o que beleza!  ;;0;0
beleza, ganhamos a copa das confederacoes agora vamo voltar pro protesto;;1;1
se essa besteira toda e por uma copa das confederacoes, imagine quan for a copa  mundo? nem deus a  aguentar.;;0;0
depois  conquistar o titulo da copa das confederacoes,  apren a surfar em buzios (rj). confira:  ;;0;0
torres esta a dois gols  se tornar o maior artilheiro da historia da copa das confederacoes. no momento, o recordista e ronaldinho (9).;;1;1
jogo  copa  mun ou msm a das confederacoes vazio  brasileiros. seria o maior e melhor protesto ja feito, sem confronto...;;1;1
quase comprei uma camisa da copa das confederacoes, mas ai a da selecao tava mais massa hahaha #patriota;;1;1
comecou o campeonato  merda no ventilador !  ;;0;0
@joannabolona: te amo peru!!!!! #oriente #juevesdepavita #vamosperucarajo #brasil2014  ;;1;1
nao aguento mais ver a escalacao da copa das confederacoes e o bagulho dos peitos da angelina jolie;;0;0
" @jovempanrecife: felipao acaba  anunciar a escalacao da selecao na copa das confederacoes!os 23 jogadores convocados para...  ";;0;0
 @brunaroma: ao vivo, da arena castelao,  para o #bomdiaceara :) #copadasconfederacoes #fortaleza #ceara #brasil  ;1;1;1
 vish pra mim e julho pq esse mes tem copa das confederacoes,  acho q eu to mais informa ein :);1;0;1
se o ph der o recesso nas 2 semanas da copa das confederacoes eu choro  alegria rs talvez eu tenha 2 meses  ferias :)))));1;0;1
tinha que ter uma c vc :) #gentelinda #impactoevangelistico #brasilia #copadasconfederacoes  ;1;0;1
hoje tem!  :) #copadasconfederacoes  ;1;1;1
segurancas  hotel dao 'jeitinho', mas fifa veta visita intima a jogadores da espanha    #uol;;0;0
hoje tem jogo  brasil #brasil2014;;1;1
aff. que jogo dificil :// #ceara #fortaleza #copadasconfederacoes :-);1;1;1
final da copa das confederacoes, galerinha maneira :).    #copadasconfederacoes #brasil #futebol #churrasco  ;1;1;1
foda-se essa copa das confederacoes;;0;0
porra lugano fora  proximo jogo... acabou com a minha copa das confederacoes!! :-(;-1;1;1
todas se rendem ao @juliocesargol! nao tem jeito! =)  ;1;0;1
 @divinoblog: se isso nao for ditadura nao sei mais o que e ===>  ;;0;0
  o blatter ta certo fazer oq;;0;0
"pfc internacional prepara cobertura especial para a ""copa das confederacoes""  ";;1;1
 @betocascardo: exemplo  hipocrisia e a entrevista  #programadojo com o #ministrodasaude. falar que a #copa2014 e as#olimpiadas2016 v;;0;0
taiti se despe  brasil como a selecao mais carismatica da copa: a primeira fase da copa das confederacoes...  ;;1;1
o mun pegan fogo e o jornal nacional abre com uma materia sobre a copa das confederacoes #grandemidiafail #passelivre #occupygezi #nsa;;0;0
    ai nem me fale, to com depressao pos copa das confederacoes :( kkk;-1;0;-1
portal topgyn capa - o portal para toda familia - caxirola e vetada na copa das confederacoes  ;;0;0
 @jooseanee: paulinho o salvador da patria. #copadasconfederacoes;;1;1
copa das confederacoes o cacete, o negocio e lutar pelos nossos direitos.;;0;0
brasil  aeroportos terao 1.153 vagas para avioes na copa das confederacoes -  ;;1;1
amanha tem mais um jogo  brasil! #brasil! #copadasconfederacoes #confederationscup;;1;1
vamos... #colombiaalmundial #brasil2014 :d  ;1;1;1
 @futebolashow: comecou! espanha x italia #copadasconfederacoes;;0;0
rei  futebol comentou sobre neymar e copa  mun  2014: em entrevista dada em nova york, pele falou sobr...  ;;1;1
 pegou gancho pra copa das confederacoes!;;0;0
"ronaldinho nao foi convoca ?entao espanha campeada copa das confederacoes !!!";;0;0
 ficou muito bonita mesmo vo ver se eu dou um jeito  ir la na copa das confederacoes;;1;1
 @amaral83: imagina o qto pagamos por estas merdas rt: @globoesportecom: col proibe a caxirola nos estadios durante a copa das confederac;;0;0
"""@kaka: corra pra participar da copa das confederacoes. vc +10 amigos poderao ver a final no rj com tu pago.";;0;0
 @japaosilveira: bom pelo menos depois da copa das confederacoes vamos ter jogo  #galo quarta e domingo :);1;0;1
que lin meu povo :d  ;1;1;1
:( lesao deve tirar balotelli da semi contra espanha :(  ;-1;;-1
obrigado, @skyresponde, por nao me deixar ver a #copadasconfederacoes em hd :(;-1;0;-1
 @d_aninascimento: nesse espanha x italia, torcen para os nachos, por motivos  : brasil x espanha na final :) #copadasconfederacoes;1;1;1
acordei pensan que meus pais iam fazer surpresa e teria um saco  figurinha da copa das confederacoes  la da minha cama =( #naotinha;-1;0;-1
e a copa das confederacoes acabou e o brasil vai continuar o mesmo  sempre sem sau sem educacao sem seguranca sem tu o brasileiro;;0;0
rei pele sera reforma seguin o padrao da copa  mun  2014  ;;1;1
pedin seriamente em pedir demissao  job por motivos de: jogos da copa das confederacoes as 16 horas.;;1;1
na revista sao paulo, da folha  s. paulo, a dica n 4 e muito boa para acompanhar melhor a copa das confederacoes:  ;;1;1
 @anonymoubrasil: violencia da pm, resistencia e mentiras da globo marcam o ato na final da copa das confederacoes  ;;0;0
 @copagov: #goaltobrasil reune mais  200 profissionais  turismo no uruguai.   #copa2014 cc  @mturis;;0;0
diamanti nao preocupa medico da italia para copa das confederacoes: depois  sofrer lesao no pulso direito, m...  ;;0;0
esse time da espanha e bem mais ou menos, so ganhou facil  uruguai pq os uruguaios estavam exaustos #copadasconfederacoes;;0;0
tomara que nessa pausa pra copa das confederacoes o brunoro corra atras  reforcos. bruno cortes ta a um bom tempo boian ai...;;0;0
que hace la boom sexy of twitter... , preparan to para #brasil2014?;;0;0
quem e o responsavel pela seguranca na copa das confederacoes: a tragedia na maratona  boston obriga que se ...  ;;0;0
a parada para a copa das confederacoes vai fazer bem para o galo, ate la nao vai ter descanso;;1;1
 @correiodobrasil: fifa anuncia 76% dos ingressos vendidos para a copa das confederacoes  ;;1;1
terra esportes: italia chega ao rio para copa das confederacoes e ja treina nesta segunda   ;;0;0
a espanha tem uns jogadores muito lindos! #copadasconfederacoes nigeria x espanha;;0;0
ah se toda essa policia tivesse nas ruas todos os dias! pra frente brasil!  #vemprarua #protestosbr #copa2014 #ogiganteacordou;;0;0
" @andrevallias: ""manifestantes sao aplaudidos por torcedores na saida  maracana""   ";;1;1
"italia 5 x espanha 5vaiiiiiiiiiiiiii #copadasconfederacoes";;1;1
 @mateusasato: skank - e uma partida  futebol. e uma obrigacao essa musica ser a trilha da copa  mun  2014. limpem os ouvidos, br;;0;0
 @minwer: essa parada pra copa das confederacoes so vai ser proveitosa se tiver alguem treinan o time.;;0;0
 @maryasl:  o joaquim bateman barbosa po dizer que estava a servico: ia arbitrar o jogo final da copa das confederacoes;;0;0
 @agenciabrasil: dilma inaugura centro  seguranca para a copa das confederacoes  ;;1;1
domingo  futebol: disputa  terceiro lugar e final da copa das confederacoes + brahma ou antarctica so r$2,99! :d;1;;1
 @vovo_panico: parece que eu estou em um sonho, brasileiros se lixan pra copa das confederacoes e sain nas ruas pra protestar :dddddd;1;0;1
em maos!! :) (nos senti ligeiramente enganados, mas em maos!) #brasil #copadasconfederacoes  ;1;1;1
nao poderia deixar  postar: brasil 4 x 2 italia , apesar  ter sofri conseguiu ganhar! :d  #vamoquevamobrasil #copadasconfederacoes;1;1;1
:* love yaa :d  @davidluiz_4: por to brasil! eu amo vcs! deus e fiel! #copadasconfederacoes  ;1;1;1
menos  1 mes pro inicio da copa das confederacoes, vamos aguardar o vexame estrutural  brasil :)));1;;1
se voce nao vai torcer pro brasil na copa das confederacoes me avisa rapidao :-);1;;1
minha cara  preocupa se a copa for embora =). so fica se a dilma anunciar um pacote  investimento para...  ;1;;1
2014, a copa que o brasil ja perdeu    #copa2014;;0;0
"photo - voluntarios para a copa das confederacoes comecam a fazer treinamento -foto: ...  ";;0;0
tamujunto,fifa!  fifa n apresenta certidoes negativas, e estados nao repassam valor dos ingressos da copa das confederacoes;;1;1
voluntarios da #copadasconfederacoes estreiam em brasilia e destacam a importancia  receber bem os visitantes:  ;;1;1
 @copa2014rs: o equipamento acopla a helicopteros detecta pessoas atraves  calor. #copa2014  ;;0;0
 @pablo_peixoto: a mineira dilma comprou a copa das confederacoes com o dinheiro  ufc. com o troco, comprou esse jogo pro atletico. #re;;0;0
nunca vou perdoar o brasil nao ter joga contra o taiti. seria um jogo emocionante! #copadasconfederacoes;;1;1
felipao convoca os 23 jogadores para copa das confederacoes 2013, mas deixa ronaldinho gaucho  fora!   @10ronaldinho;;1;1
vamos vinotinto... claro q se puede! #brasil2014;;1;1
bem-vin salvador #bahia #salvador #nordeste #copadasconfederacoes #gopro @ itaipava arena fonte nova  ;;1;1
 retirada das amidalas!:((( depois da estressante copa das confederacoes!que falta  bom censo!:(((;-1;;-1
 @pelurestart: dormidinha  leve antes da final da da copa das confederacoes!! fuuuuiiiiii....;;1;1
 @centralcartola: espero que apos essa pausa para a copa das confederacoes, o cartola volte ao normal... porque esse ano ta uma zica viu!;;0;0
 @aratuonline: salvador tem pior desempenho das cidades-sedes da copa das confederacoes. leia mais:  ;;0;0
espero que o brasil nao nos decepcione :) #copadasconfederacoes;1;1;1
 ganhei sim, lucas. conto isso la no meu blog:    :);1;1;1
sauda da copa das confederacoes, foi legal ate :(;-1;;-1
gano  mi colombia peputaaaaaa *--* a #brasil2014 :d;1;1;1
